School Year,State,District Code,District Name,School Code,School Name,Grade,Total,Hispanic / Latino of any race(s),American Indian / Alaskan Native,Asian,Black / African American,Native Hawaiian / Other Pacific Islander,White,Two or More Races,Not Provided*,Male,Female,Hispanic / Latino of any race(s)_M,Hispanic / Latino of any race(s)_F,American Indian / Alaskan Native_M,American Indian / Alaskan Native_F,Asian_M,Asian_F,Black / African American_M,Black / African American_F,Native Hawaiian / Other Pacific Islander_M,Native Hawaiian / Other Pacific Islander_F,White_M,White_F,Two or More Races_M,Two or More Races_F,Not Provided_M*,Not Provided_F*,% Hispanic / Latino of any race(s),% American Indian / Alaskan Native,% Asian,% Black / African American,% Native Hawaiian / Other Pacific Islander,% White,% Two or More Races,% Not Provided*,% Male,% Female
2015,WA,17415,Kent School District,3014,Kent Mountain View Academy,6,30,4,0,5,3,0,17,1,0,16,14,1,3,0,0,3,2,2,1,0,0,10,7,0,1,0,0,13.33,0.00,16.67,10.00,0.00,56.67,3.33,0.00,53.33,46.67
2015,WA,17415,Kent School District,3014,Kent Mountain View Academy,7,30,2,0,6,5,0,14,3,0,8,22,0,2,0,0,0,6,2,3,0,0,5,9,1,2,0,0,6.67,0.00,20.00,16.67,0.00,46.67,10.00,0.00,26.67,73.33
2015,WA,17415,Kent School District,3014,Kent Mountain View Academy,8,29,1,0,6,0,0,17,5,0,16,13,1,0,0,0,1,5,0,0,0,0,13,4,1,4,0,0,3.45,0.00,20.69,0.00,0.00,58.62,17.24,0.00,55.17,44.83
2015,WA,17415,Kent School District,3014,Kent Mountain View Academy,9,44,4,1,4,2,0,27,6,0,22,22,3,1,0,1,2,2,0,2,0,0,13,14,4,2,0,0,9.09,2.27,9.09,4.55,0.00,61.36,13.64,0.00,50.00,50.00
2015,WA,17415,Kent School District,3014,Kent Mountain View Academy,10,33,6,0,4,5,0,13,5,0,15,18,2,4,0,0,1,3,4,1,0,0,7,6,1,4,0,0,18.18,0.00,12.12,15.15,0.00,39.39,15.15,0.00,45.45,54.55
2015,WA,17415,Kent School District,3014,Kent Mountain View Academy,11,39,15,0,3,2,3,16,0,0,24,15,8,7,0,0,3,0,0,2,1,2,12,4,0,0,0,0,38.46,0.00,7.69,5.13,7.69,41.03,0.00,0.00,61.54,38.46
2015,WA,17415,Kent School District,3014,Kent Mountain View Academy,12,52,14,0,6,5,2,20,5,0,34,18,11,3,0,0,4,2,2,3,1,1,12,8,4,1,0,0,26.92,0.00,11.54,9.62,3.85,38.46,9.62,0.00,65.38,34.62
2015,WA,17415,Kent School District,5098,Kent Phoenix Academy,9,75,19,1,3,13,0,29,10,0,24,51,5,14,1,0,2,1,6,7,0,0,8,21,2,8,0,0,25.33,1.33,4.00,17.33,0.00,38.67,13.33,0.00,32.00,68.00
2015,WA,17415,Kent School District,5098,Kent Phoenix Academy,10,84,20,1,2,12,2,37,10,0,38,46,8,12,1,0,0,2,6,6,1,1,16,21,6,4,0,0,23.81,1.19,2.38,14.29,2.38,44.05,11.90,0.00,45.24,54.76
2015,WA,17415,Kent School District,5098,Kent Phoenix Academy,11,83,23,0,9,6,1,36,8,0,39,44,12,11,0,0,5,4,5,1,0,1,14,22,3,5,0,0,27.71,0.00,10.84,7.23,1.20,43.37,9.64,0.00,46.99,53.01
2015,WA,17415,Kent School District,5098,Kent Phoenix Academy,12,61,13,0,5,9,1,30,3,0,28,33,5,8,0,0,3,2,5,4,1,0,13,17,1,2,0,0,21.31,0.00,8.20,14.75,1.64,49.18,4.92,0.00,45.90,54.10
2015,WA,17415,Kent School District,2797,Kent-Meridian High School,9,728,221,6,134,145,34,140,48,0,405,323,122,99,3,3,68,66,78,67,22,12,87,53,25,23,0,0,30.36,0.82,18.41,19.92,4.67,19.23,6.59,0.00,55.63,44.37
2015,WA,17415,Kent School District,2797,Kent-Meridian High School,10,545,155,2,114,108,26,110,30,0,279,266,84,71,2,0,56,58,48,60,14,12,63,47,12,18,0,0,28.44,0.37,20.92,19.82,4.77,20.18,5.50,0.00,51.19,48.81
2015,WA,17415,Kent School District,2797,Kent-Meridian High School,11,465,109,1,99,78,14,129,35,0,241,224,53,56,0,1,55,44,38,40,9,5,72,57,14,21,0,0,23.44,0.22,21.29,16.77,3.01,27.74,7.53,0.00,51.83,48.17
2015,WA,17415,Kent School District,2797,Kent-Meridian High School,12,420,82,2,115,82,18,107,14,0,228,192,40,42,2,0,57,58,49,33,11,7,60,47,9,5,0,0,19.52,0.48,27.38,19.52,4.29,25.48,3.33,0.00,54.29,45.71
2015,WA,17415,Kent School District,4492,Kentlake High School,9,377,61,1,42,21,11,219,22,0,197,180,29,32,1,0,19,23,15,6,6,5,113,106,14,8,0,0,16.18,0.27,11.14,5.57,2.92,58.09,5.84,0.00,52.25,47.75
2015,WA,17415,Kent School District,4492,Kentlake High School,10,377,71,3,19,31,7,213,33,0,193,184,37,34,0,3,14,5,14,17,3,4,108,105,17,16,0,0,18.83,0.80,5.04,8.22,1.86,56.50,8.75,0.00,51.19,48.81
2015,WA,17415,Kent School District,4492,Kentlake High School,11,366,45,1,23,16,6,233,42,0,183,183,25,20,0,1,9,14,11,5,2,4,112,121,24,18,0,0,12.30,0.27,6.28,4.37,1.64,63.66,11.48,0.00,50.00,50.00
2015,WA,17415,Kent School District,4492,Kentlake High School,12,373,52,1,32,28,3,231,26,0,183,190,25,27,1,0,11,21,13,15,1,2,120,111,12,14,0,0,13.94,0.27,8.58,7.51,0.80,61.93,6.97,0.00,49.06,50.94
2015,WA,17415,Kent School District,3640,Kentridge High School,9,639,73,1,142,90,15,257,61,0,334,305,40,33,0,1,74,68,54,36,6,9,126,131,34,27,0,0,11.42,0.16,22.22,14.08,2.35,40.22,9.55,0.00,52.27,47.73
2015,WA,17415,Kent School District,3640,Kentridge High School,10,559,74,5,111,53,10,257,49,0,279,280,40,34,2,3,58,53,27,26,4,6,123,134,25,24,0,0,13.24,0.89,19.86,9.48,1.79,45.97,8.77,0.00,49.91,50.09
2015,WA,17415,Kent School District,3640,Kentridge High School,11,546,54,3,141,45,7,244,52,0,276,270,28,26,2,1,79,62,27,18,2,5,114,130,24,28,0,0,9.89,0.55,25.82,8.24,1.28,44.69,9.52,0.00,50.55,49.45
2015,WA,17415,Kent School District,3640,Kentridge High School,12,483,46,3,128,40,8,222,36,0,236,247,22,24,2,1,65,63,23,17,3,5,100,122,21,15,0,0,9.52,0.62,26.50,8.28,1.66,45.96,7.45,0.00,48.86,51.14
2015,WA,17415,Kent School District,4128,Kentwood High School,9,543,87,1,111,55,14,228,47,0,277,266,49,38,0,1,59,52,22,33,7,7,122,106,18,29,0,0,16.02,0.18,20.44,10.13,2.58,41.99,8.66,0.00,51.01,48.99
2015,WA,17415,Kent School District,4128,Kentwood High School,10,525,87,2,108,52,5,220,51,0,287,238,50,37,1,1,54,54,33,19,2,3,120,100,27,24,0,0,16.57,0.38,20.57,9.90,0.95,41.90,9.71,0.00,54.67,45.33
2015,WA,17415,Kent School District,4128,Kentwood High School,11,476,71,2,106,38,5,210,44,0,258,218,36,35,1,1,57,49,19,19,4,1,118,92,23,21,0,0,14.92,0.42,22.27,7.98,1.05,44.12,9.24,0.00,54.20,45.80
2015,WA,17415,Kent School District,4128,Kentwood High School,12,450,61,5,95,35,6,220,28,0,249,201,30,31,3,2,55,40,16,19,3,3,123,97,19,9,0,0,13.56,1.11,21.11,7.78,1.33,48.89,6.22,0.00,55.33,44.67
2015,WA,17415,Kent School District,3550,Lake Youngs Elementary School,K1,46,6,2,12,1,0,21,4,0,29,17,4,2,2,0,8,4,1,0,0,0,12,9,2,2,0,0,13.04,4.35,26.09,2.17,0.00,45.65,8.70,0.00,63.04,36.96
2015,WA,17415,Kent School District,3550,Lake Youngs Elementary School,1,58,10,0,15,1,0,27,5,0,28,30,3,7,0,0,7,8,1,0,0,0,14,13,3,2,0,0,17.24,0.00,25.86,1.72,0.00,46.55,8.62,0.00,48.28,51.72
2015,WA,17415,Kent School District,3550,Lake Youngs Elementary School,2,66,13,0,9,4,0,33,7,0,33,33,7,6,0,0,2,7,2,2,0,0,19,14,3,4,0,0,19.70,0.00,13.64,6.06,0.00,50.00,10.61,0.00,50.00,50.00
2015,WA,17415,Kent School District,3550,Lake Youngs Elementary School,3,62,9,1,13,1,0,31,7,0,38,24,6,3,1,0,8,5,1,0,0,0,19,12,3,4,0,0,14.52,1.61,20.97,1.61,0.00,50.00,11.29,0.00,61.29,38.71
2015,WA,17415,Kent School District,3550,Lake Youngs Elementary School,4,69,12,0,17,3,0,33,4,0,35,34,4,8,0,0,11,6,1,2,0,0,15,18,4,0,0,0,17.39,0.00,24.64,4.35,0.00,47.83,5.80,0.00,50.72,49.28
2015,WA,17415,Kent School District,3550,Lake Youngs Elementary School,5,89,7,0,21,10,0,42,9,0,38,51,3,4,0,0,10,11,2,8,0,0,20,22,3,6,0,0,7.87,0.00,23.60,11.24,0.00,47.19,10.11,0.00,42.70,57.30
2015,WA,17415,Kent School District,3550,Lake Youngs Elementary School,6,91,6,3,23,4,0,48,7,0,45,46,5,1,0,3,12,11,4,0,0,0,20,28,4,3,0,0,6.59,3.30,25.27,4.40,0.00,52.75,7.69,0.00,49.45,50.55
2015,WA,17415,Kent School District,4294,Martin Sortun Elementary School,K1,81,11,0,24,10,2,24,10,0,38,43,2,9,0,0,10,14,5,5,2,0,12,12,7,3,0,0,13.58,0.00,29.63,12.35,2.47,29.63,12.35,0.00,46.91,53.09
2015,WA,17415,Kent School District,4294,Martin Sortun Elementary School,1,97,17,0,35,13,1,24,7,0,50,47,6,11,0,0,18,17,5,8,0,1,14,10,7,0,0,0,17.53,0.00,36.08,13.40,1.03,24.74,7.22,0.00,51.55,48.45
2015,WA,17415,Kent School District,4294,Martin Sortun Elementary School,2,87,9,1,34,6,2,25,10,0,44,43,5,4,0,1,18,16,3,3,1,1,10,15,7,3,0,0,10.34,1.15,39.08,6.90,2.30,28.74,11.49,0.00,50.57,49.43
2015,WA,17415,Kent School District,4294,Martin Sortun Elementary School,3,83,8,0,27,16,2,25,5,0,45,38,2,6,0,0,19,8,9,7,0,2,11,14,4,1,0,0,9.64,0.00,32.53,19.28,2.41,30.12,6.02,0.00,54.22,45.78
2015,WA,17415,Kent School District,4294,Martin Sortun Elementary School,4,104,16,1,32,14,1,30,10,0,54,50,8,8,1,0,21,11,6,8,0,1,13,17,5,5,0,0,15.38,0.96,30.77,13.46,0.96,28.85,9.62,0.00,51.92,48.08
2015,WA,17415,Kent School District,4294,Martin Sortun Elementary School,5,82,15,0,30,11,1,23,2,0,42,40,7,8,0,0,20,10,4,7,0,1,10,13,1,1,0,0,18.29,0.00,36.59,13.41,1.22,28.05,2.44,0.00,51.22,48.78
2015,WA,17415,Kent School District,4294,Martin Sortun Elementary School,6,74,12,0,23,10,2,17,10,0,40,34,8,4,0,0,13,10,4,6,1,1,8,9,6,4,0,0,16.22,0.00,31.08,13.51,2.70,22.97,13.51,0.00,54.05,45.95
2015,WA,17415,Kent School District,4127,Mattson Middle School,7,318,54,2,44,29,4,157,28,0,163,155,28,26,1,1,26,18,14,15,4,0,77,80,13,15,0,0,16.98,0.63,13.84,9.12,1.26,49.37,8.81,0.00,51.26,48.74
2015,WA,17415,Kent School District,4127,Mattson Middle School,8,287,47,3,31,29,4,145,28,0,163,124,24,23,2,1,15,16,17,12,4,0,84,61,17,11,0,0,16.38,1.05,10.80,10.10,1.39,50.52,9.76,0.00,56.79,43.21
2015,WA,17415,Kent School District,4465,Meadow Ridge Elementary School,PK,15,6,0,2,0,1,5,1,0,12,3,5,1,0,0,2,0,0,0,0,1,4,1,1,0,0,0,40.00,0.00,13.33,0.00,6.67,33.33,6.67,0.00,80.00,20.00
2015,WA,17415,Kent School District,4465,Meadow Ridge Elementary School,K1,82,17,2,23,7,3,21,9,0,52,30,9,8,1,1,14,9,6,1,2,1,13,8,7,2,0,0,20.73,2.44,28.05,8.54,3.66,25.61,10.98,0.00,63.41,36.59
2015,WA,17415,Kent School District,4465,Meadow Ridge Elementary School,K2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,100.00,0.00
2015,WA,17415,Kent School District,4465,Meadow Ridge Elementary School,1,75,16,0,17,17,4,16,5,0,32,43,8,8,0,0,8,9,9,8,0,4,5,11,2,3,0,0,21.33,0.00,22.67,22.67,5.33,21.33,6.67,0.00,42.67,57.33
2015,WA,17415,Kent School District,4465,Meadow Ridge Elementary School,2,80,16,2,21,15,3,18,5,0,47,33,10,6,2,0,10,11,10,5,0,3,12,6,3,2,0,0,20.00,2.50,26.25,18.75,3.75,22.50,6.25,0.00,58.75,41.25
2015,WA,17415,Kent School District,4465,Meadow Ridge Elementary School,3,89,19,0,18,14,7,23,8,0,57,32,14,5,0,0,12,6,9,5,3,4,15,8,4,4,0,0,21.35,0.00,20.22,15.73,7.87,25.84,8.99,0.00,64.04,35.96
2015,WA,17415,Kent School District,4465,Meadow Ridge Elementary School,4,64,15,0,7,15,4,16,7,0,41,23,8,7,0,0,3,4,11,4,1,3,12,4,6,1,0,0,23.44,0.00,10.94,23.44,6.25,25.00,10.94,0.00,64.06,35.94
2015,WA,17415,Kent School District,4465,Meadow Ridge Elementary School,5,87,17,0,19,19,6,20,6,0,50,37,9,8,0,0,12,7,13,6,4,2,9,11,3,3,0,0,19.54,0.00,21.84,21.84,6.90,22.99,6.90,0.00,57.47,42.53
2015,WA,17415,Kent School District,4465,Meadow Ridge Elementary School,6,72,13,0,19,13,3,21,3,0,40,32,6,7,0,0,8,11,9,4,2,1,14,7,1,2,0,0,18.06,0.00,26.39,18.06,4.17,29.17,4.17,0.00,55.56,44.44
2015,WA,17415,Kent School District,3764,Meeker Middle School,7,325,56,1,78,69,6,93,22,0,181,144,33,23,1,0,47,31,41,28,3,3,43,50,13,9,0,0,17.23,0.31,24.00,21.23,1.85,28.62,6.77,0.00,55.69,44.31
2015,WA,17415,Kent School District,3764,Meeker Middle School,8,356,69,2,98,68,10,80,29,0,173,183,45,24,2,0,40,58,32,36,1,9,37,43,16,13,0,0,19.38,0.56,27.53,19.10,2.81,22.47,8.15,0.00,48.60,51.40
2015,WA,17415,Kent School District,2565,Meridian Elementary School,K1,104,19,0,19,11,0,47,8,0,55,49,8,11,0,0,10,9,7,4,0,0,25,22,5,3,0,0,18.27,0.00,18.27,10.58,0.00,45.19,7.69,0.00,52.88,47.12
2015,WA,17415,Kent School District,2565,Meridian Elementary School,1,96,21,0,14,7,0,45,9,0,53,43,13,8,0,0,4,10,5,2,0,0,27,18,4,5,0,0,21.88,0.00,14.58,7.29,0.00,46.88,9.38,0.00,55.21,44.79
2015,WA,17415,Kent School District,2565,Meridian Elementary School,2,89,13,0,15,6,1,43,11,0,44,45,3,10,0,0,5,10,4,2,1,0,24,19,7,4,0,0,14.61,0.00,16.85,6.74,1.12,48.31,12.36,0.00,49.44,50.56
2015,WA,17415,Kent School District,2565,Meridian Elementary School,3,88,17,0,10,12,1,42,6,0,42,46,8,9,0,0,5,5,6,6,1,0,20,22,2,4,0,0,19.32,0.00,11.36,13.64,1.14,47.73,6.82,0.00,47.73,52.27
2015,WA,17415,Kent School District,2565,Meridian Elementary School,4,90,15,0,21,3,0,41,10,0,47,43,8,7,0,0,10,11,0,3,0,0,24,17,5,5,0,0,16.67,0.00,23.33,3.33,0.00,45.56,11.11,0.00,52.22,47.78
2015,WA,17415,Kent School District,2565,Meridian Elementary School,5,93,13,0,13,13,0,48,6,0,50,43,8,5,0,0,8,5,9,4,0,0,23,25,2,4,0,0,13.98,0.00,13.98,13.98,0.00,51.61,6.45,0.00,53.76,46.24
2015,WA,17415,Kent School District,2565,Meridian Elementary School,6,72,13,0,17,6,0,31,5,0,37,35,8,5,0,0,6,11,4,2,0,0,15,16,4,1,0,0,18.06,0.00,23.61,8.33,0.00,43.06,6.94,0.00,51.39,48.61
2015,WA,17415,Kent School District,3233,Meridian Middle School,7,336,72,3,91,48,15,83,24,0,174,162,40,32,2,1,45,46,21,27,8,7,42,41,16,8,0,0,21.43,0.89,27.08,14.29,4.46,24.70,7.14,0.00,51.79,48.21
2015,WA,17415,Kent School District,3233,Meridian Middle School,8,341,76,3,97,51,14,81,19,0,180,161,48,28,2,1,47,50,22,29,7,7,43,38,11,8,0,0,22.29,0.88,28.45,14.96,4.11,23.75,5.57,0.00,52.79,47.21
2015,WA,17415,Kent School District,5016,Mill Creek Middle School,7,431,161,3,71,80,15,82,19,0,225,206,81,80,0,3,37,34,38,42,9,6,50,32,10,9,0,0,37.35,0.70,16.47,18.56,3.48,19.03,4.41,0.00,52.20,47.80
2015,WA,17415,Kent School District,5016,Mill Creek Middle School,8,436,154,1,66,82,20,83,30,0,224,212,80,74,1,0,35,31,39,43,10,10,45,38,14,16,0,0,35.32,0.23,15.14,18.81,4.59,19.04,6.88,0.00,51.38,48.62
2015,WA,17415,Kent School District,4581,Millennium Elementary School,PK,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00
2015,WA,17415,Kent School District,4581,Millennium Elementary School,K1,91,29,1,12,11,2,24,12,0,49,42,17,12,1,0,5,7,5,6,0,2,15,9,6,6,0,0,31.87,1.10,13.19,12.09,2.20,26.37,13.19,0.00,53.85,46.15
2015,WA,17415,Kent School District,4581,Millennium Elementary School,1,87,24,0,12,13,2,29,7,0,46,41,15,9,0,0,9,3,6,7,1,1,14,15,1,6,0,0,27.59,0.00,13.79,14.94,2.30,33.33,8.05,0.00,52.87,47.13
2015,WA,17415,Kent School District,4581,Millennium Elementary School,2,83,25,0,12,9,2,29,6,0,44,39,12,13,0,0,7,5,3,6,1,1,20,9,1,5,0,0,30.12,0.00,14.46,10.84,2.41,34.94,7.23,0.00,53.01,46.99
2015,WA,17415,Kent School District,4581,Millennium Elementary School,3,72,16,0,16,14,2,20,4,0,35,37,8,8,0,0,8,8,8,6,1,1,7,13,3,1,0,0,22.22,0.00,22.22,19.44,2.78,27.78,5.56,0.00,48.61,51.39
2015,WA,17415,Kent School District,4581,Millennium Elementary School,4,76,23,0,15,11,1,20,6,0,41,35,12,11,0,0,9,6,6,5,1,0,10,10,3,3,0,0,30.26,0.00,19.74,14.47,1.32,26.32,7.89,0.00,53.95,46.05
2015,WA,17415,Kent School District,4581,Millennium Elementary School,5,82,22,1,14,16,3,17,9,0,42,40,10,12,0,1,7,7,5,11,2,1,13,4,5,4,0,0,26.83,1.22,17.07,19.51,3.66,20.73,10.98,0.00,51.22,48.78
2015,WA,17415,Kent School District,4581,Millennium Elementary School,6,79,20,0,13,15,0,26,5,0,43,36,18,2,0,0,8,5,7,8,0,0,8,18,2,3,0,0,25.32,0.00,16.46,18.99,0.00,32.91,6.33,0.00,54.43,45.57
2015,WA,17415,Kent School District,4356,Neely O Brien Elementary School,PK,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00
2015,WA,17415,Kent School District,4356,Neely O Brien Elementary School,K1,92,22,0,20,12,5,22,11,0,43,49,9,13,0,0,10,10,5,7,3,2,10,12,6,5,0,0,23.91,0.00,21.74,13.04,5.43,23.91,11.96,0.00,46.74,53.26
2015,WA,17415,Kent School District,4356,Neely O Brien Elementary School,1,131,43,1,28,19,6,19,15,0,70,61,25,18,0,1,16,12,8,11,3,3,10,9,8,7,0,0,32.82,0.76,21.37,14.50,4.58,14.50,11.45,0.00,53.44,46.56
2015,WA,17415,Kent School District,4356,Neely O Brien Elementary School,2,118,31,1,24,22,2,21,17,0,69,49,18,13,1,0,14,10,12,10,1,1,14,7,9,8,0,0,26.27,0.85,20.34,18.64,1.69,17.80,14.41,0.00,58.47,41.53
2015,WA,17415,Kent School District,4356,Neely O Brien Elementary School,3,109,35,0,23,21,3,17,10,0,60,49,16,19,0,0,16,7,12,9,1,2,11,6,4,6,0,0,32.11,0.00,21.10,19.27,2.75,15.60,9.17,0.00,55.05,44.95
2015,WA,17415,Kent School District,4356,Neely O Brien Elementary School,4,101,40,0,15,18,4,10,14,0,58,43,26,14,0,0,10,5,7,11,2,2,6,4,7,7,0,0,39.60,0.00,14.85,17.82,3.96,9.90,13.86,0.00,57.43,42.57
2015,WA,17415,Kent School District,4356,Neely O Brien Elementary School,5,98,20,1,22,19,7,18,11,0,47,51,7,13,1,0,11,11,12,7,3,4,6,12,7,4,0,0,20.41,1.02,22.45,19.39,7.14,18.37,11.22,0.00,47.96,52.04
2015,WA,17415,Kent School District,4356,Neely O Brien Elementary School,6,82,28,0,19,12,1,11,11,0,38,44,9,19,0,0,13,6,4,8,1,0,4,7,7,4,0,0,34.15,0.00,23.17,14.63,1.22,13.41,13.41,0.00,46.34,53.66
2015,WA,17415,Kent School District,4485,Northwood Middle School,7,325,33,2,66,36,6,134,48,0,157,168,19,14,0,2,31,35,14,22,3,3,68,66,22,26,0,0,10.15,0.62,20.31,11.08,1.85,41.23,14.77,0.00,48.31,51.69
2015,WA,17415,Kent School District,4485,Northwood Middle School,8,315,40,2,52,29,7,142,43,0,163,152,21,19,2,0,26,26,15,14,5,2,71,71,23,20,0,0,12.70,0.63,16.51,9.21,2.22,45.08,13.65,0.00,51.75,48.25
2015,WA,17415,Kent School District,5178,Panther Lake Elementary School,PK,2,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,50.00,50.00
2015,WA,17415,Kent School District,5178,Panther Lake Elementary School,K1,103,31,0,17,18,0,23,14,0,56,47,15,16,0,0,10,7,9,9,0,0,14,9,8,6,0,0,30.10,0.00,16.50,17.48,0.00,22.33,13.59,0.00,54.37,45.63
2015,WA,17415,Kent School District,5178,Panther Lake Elementary School,1,98,30,0,17,12,1,23,15,0,55,43,16,14,0,0,9,8,5,7,1,0,19,4,5,10,0,0,30.61,0.00,17.35,12.24,1.02,23.47,15.31,0.00,56.12,43.88
2015,WA,17415,Kent School District,5178,Panther Lake Elementary School,2,96,36,0,13,12,3,20,12,0,46,50,13,23,0,0,8,5,6,6,2,1,12,8,5,7,0,0,37.50,0.00,13.54,12.50,3.13,20.83,12.50,0.00,47.92,52.08
2015,WA,17415,Kent School District,5178,Panther Lake Elementary School,3,100,25,1,23,12,3,24,12,0,52,48,9,16,0,1,19,4,8,4,3,0,10,14,3,9,0,0,25.00,1.00,23.00,12.00,3.00,24.00,12.00,0.00,52.00,48.00
2015,WA,17415,Kent School District,5178,Panther Lake Elementary School,4,85,30,0,15,5,1,28,6,0,52,33,18,12,0,0,8,7,3,2,1,0,18,10,4,2,0,0,35.29,0.00,17.65,5.88,1.18,32.94,7.06,0.00,61.18,38.82
2015,WA,17415,Kent School District,5178,Panther Lake Elementary School,5,88,28,0,19,9,3,16,13,0,47,41,16,12,0,0,12,7,6,3,0,3,5,11,8,5,0,0,31.82,0.00,21.59,10.23,3.41,18.18,14.77,0.00,53.41,46.59
2015,WA,17415,Kent School District,5178,Panther Lake Elementary School,6,82,22,0,15,14,3,23,5,0,41,41,12,10,0,0,7,8,6,8,2,1,11,12,3,2,0,0,26.83,0.00,18.29,17.07,3.66,28.05,6.10,0.00,50.00,50.00
2015,WA,17415,Kent School District,3491,Park Orchard Elementary School,PK,2,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.00,0.00,0.00,0.00,0.00,50.00,50.00,0.00,100.00,0.00
2015,WA,17415,Kent School District,3491,Park Orchard Elementary School,K1,92,27,0,17,15,3,22,8,0,48,44,10,17,0,0,10,7,7,8,2,1,14,8,5,3,0,0,29.35,0.00,18.48,16.30,3.26,23.91,8.70,0.00,52.17,47.83
2015,WA,17415,Kent School District,3491,Park Orchard Elementary School,1,82,29,0,14,14,3,11,11,0,37,45,16,13,0,0,7,7,5,9,1,2,3,8,5,6,0,0,35.37,0.00,17.07,17.07,3.66,13.41,13.41,0.00,45.12,54.88
2015,WA,17415,Kent School District,3491,Park Orchard Elementary School,2,82,27,0,11,15,0,18,11,0,45,37,13,14,0,0,7,4,9,6,0,0,13,5,3,8,0,0,32.93,0.00,13.41,18.29,0.00,21.95,13.41,0.00,54.88,45.12
2015,WA,17415,Kent School District,3491,Park Orchard Elementary School,3,91,36,0,18,10,1,18,8,0,49,42,19,17,0,0,13,5,5,5,0,1,10,8,2,6,0,0,39.56,0.00,19.78,10.99,1.10,19.78,8.79,0.00,53.85,46.15
2015,WA,17415,Kent School District,3491,Park Orchard Elementary School,4,71,24,0,9,15,1,11,11,0,37,34,12,12,0,0,5,4,5,10,1,0,7,4,7,4,0,0,33.80,0.00,12.68,21.13,1.41,15.49,15.49,0.00,52.11,47.89
2015,WA,17415,Kent School District,3491,Park Orchard Elementary School,5,74,25,0,11,9,0,18,11,0,41,33,10,15,0,0,9,2,5,4,0,0,12,6,5,6,0,0,33.78,0.00,14.86,12.16,0.00,24.32,14.86,0.00,55.41,44.59
2015,WA,17415,Kent School District,3491,Park Orchard Elementary School,6,56,18,1,7,10,2,10,8,0,30,26,13,5,1,0,1,6,6,4,1,1,6,4,2,6,0,0,32.14,1.79,12.50,17.86,3.57,17.86,14.29,0.00,53.57,46.43
2015,WA,17415,Kent School District,3593,Pine Tree Elementary School,K1,74,15,0,9,16,3,20,11,0,38,36,8,7,0,0,3,6,12,4,1,2,8,12,6,5,0,0,20.27,0.00,12.16,21.62,4.05,27.03,14.86,0.00,51.35,48.65
2015,WA,17415,Kent School District,3593,Pine Tree Elementary School,1,74,13,0,5,23,3,23,7,0,34,40,6,7,0,0,1,4,9,14,2,1,12,11,4,3,0,0,17.57,0.00,6.76,31.08,4.05,31.08,9.46,0.00,45.95,54.05
2015,WA,17415,Kent School District,3593,Pine Tree Elementary School,2,77,18,0,10,6,4,26,13,0,37,40,6,12,0,0,4,6,4,2,2,2,14,12,7,6,0,0,23.38,0.00,12.99,7.79,5.19,33.77,16.88,0.00,48.05,51.95
2015,WA,17415,Kent School District,3593,Pine Tree Elementary School,3,56,11,0,5,14,3,12,11,0,26,30,4,7,0,0,1,4,7,7,3,0,8,4,3,8,0,0,19.64,0.00,8.93,25.00,5.36,21.43,19.64,0.00,46.43,53.57
2015,WA,17415,Kent School District,3593,Pine Tree Elementary School,4,66,11,2,13,16,2,18,4,0,42,24,9,2,2,0,7,6,8,8,1,1,13,5,2,2,0,0,16.67,3.03,19.70,24.24,3.03,27.27,6.06,0.00,63.64,36.36
2015,WA,17415,Kent School District,3593,Pine Tree Elementary School,5,95,20,0,18,15,6,26,10,0,61,34,10,10,0,0,12,6,8,7,6,0,18,8,7,3,0,0,21.05,0.00,18.95,15.79,6.32,27.37,10.53,0.00,64.21,35.79
2015,WA,17415,Kent School District,3593,Pine Tree Elementary School,6,85,12,0,14,12,2,35,10,0,43,42,6,6,0,0,8,6,4,8,1,1,19,16,5,5,0,0,14.12,0.00,16.47,14.12,2.35,41.18,11.76,0.00,50.59,49.41
2015,WA,17415,Kent School District,1807,Regional Justice Center,9,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,100.00,0.00
2015,WA,17415,Kent School District,1807,Regional Justice Center,10,5,3,0,0,2,0,0,0,0,5,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,60.00,0.00,0.00,40.00,0.00,0.00,0.00,0.00,100.00,0.00
